pl_name,hostname,sys_name,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orbsmax,pl_rade,pl_bmasse,pl_orbeccen,st_spectype,st_rad,st_mass,sy_dist,disc_facility
PSR J2322-2650 b,PSR J2322-2650,PSR J2322-2650,1,1,Pulsar Timing,2017,0.0102,13.9,252.64307,0.0017,,,1.4,230,Parkes Observatory
Pr0201 b,Pr0201,Pr0201,1,1,Radial Velocity,2012,0.06,14.2,171.6282,0,,1.15,1.24,180.64,Fred Lawrence Whipple Observatory
Qatar-1 b,Qatar-1,Qatar-1,1,1,Transit,2010,0.02332,12.812,411.27202,0,,0.8,0.84,185.615,Qatar
Qatar-10 b,Qatar-10,Qatar-10,1,1,Transit,2019,0.0286,17.295,233.92288,0,F7 V,1.25,1.16,559.068,Qatar
Qatar-2 b,Qatar-2,Qatar-2,1,1,Transit,2011,0.02153,14.056,792.635,0,,0.78,0.74,181.374,Qatar
Qatar-3 b,Qatar-3,Qatar-3,1,1,Transit,2017,0.03783,12.285,1369.8473,0,G0 V,1.27,1.15,735.601,Qatar
Qatar-4 b,Qatar-4,Qatar-4,1,1,Transit,2017,0.02803,12.722,1938.763,0,K1 V,0.85,0.9,329.036,Qatar
Qatar-5 b,Qatar-5,Qatar-5,1,1,Transit,2017,0.04127,12.408,1373.0256,0,G2 V,1.08,1.13,367.658,Qatar
Qatar-7 b,Qatar-7,Qatar-7,1,1,Transit,2019,0.0352,19.055,597.5204,0,F4 V,1.56,1.41,705.981,Qatar
Qatar-8 b,Qatar-8,Qatar-8,1,1,Transit,2019,0.0474,14.404,117.91493,0,G0 V,1.32,1.03,281.498,Qatar
Qatar-9 b,Qatar-9,Qatar-9,1,1,Transit,2019,0.0234,11.31,378.2177,0,K5 V,0.7,0.72,213.771,Qatar
Ross 128 b,Ross 128,Ross 128,1,1,Radial Velocity,2017,0.0496,1.11,1.4,0.116,M4,0.2,0.17,3.37454,La Silla Observatory
Ross 508 b,Ross 508,Ross 508,1,1,Radial Velocity,2022,0.05366,1.83,4,0.33,M4.5 V,0.21,0.18,11.2103,Subaru Telescope
SWEEPS-11 b,SWEEPS-11,SWEEPS-11,1,1,Transit,2006,0.03,12.666,3082.82,,,1.45,1.1,8500,Hubble Space Telescope
SWEEPS-4 b,SWEEPS-4,SWEEPS-4,1,1,Transit,2006,0.055,9.079,1207.7,,,1.18,1.24,8500,Hubble Space Telescope
TAP 26 b,TAP 26,TAP 26,1,1,Radial Velocity,2017,0.0968,13.5,527.5978,,,1.17,1.04,121.402,Multiple Facilities
TCP J05074264+2447555 b,TCP J05074264+2447555,TCP J05074264+2447555,1,1,Microlensing,2018,0.94,4.72,20,,,1.42,0.59,505,Multiple Observatories
TIC 237913194 b,TIC 237913194,TIC 237913194,1,1,Transit,2020,0.1207,12.52,617.22586,0.575,G3,1.09,1.03,306.063,Transiting Exoplanet Survey Satellite (TESS)
TIC 257060897 b,TIC 257060897,TIC 257060897,1,1,Transit,2021,0.051,16.701,212.94503,0.03,,1.82,1.32,505.703,Transiting Exoplanet Survey Satellite (TESS)
TOI-1075 b,TOI-1075,TOI-1075,1,1,Transit,2022,0.01159,1.791,9.95,0,K9 V/M0 V,0.58,0.6,61.4592,Transiting Exoplanet Survey Satellite (TESS)
TOI-1107 b,TOI-1107,TOI-1107,1,1,Transit,2022,0.0561,14.572,1064.72516,0.025,F6 V,1.81,1.35,281.314,Transiting Exoplanet Survey Satellite (TESS)
TOI-1181 b,TOI-1181,TOI-1181,1,1,Transit,2022,,14.572,375.03752,,F9 IV,1.75,1.19,302.819,Transiting Exoplanet Survey Satellite (TESS)
TOI-122 b,TOI-122,TOI-122,1,1,Transit,2020,0.0392,2.72,7.85,0,M3 V,0.33,0.31,62.118,Transiting Exoplanet Survey Satellite (TESS)
TOI-1227 b,TOI-1227,TOI-1227,1,1,Transit,2022,0.0886,9.572,66.5,,M4.5V-M5V,0.56,0.17,100.641,Transiting Exoplanet Survey Satellite (TESS)
TOI-1231 b,TOI-1231,TOI-1231,1,1,Transit,2021,0.1288,3.65,15.4,0.087,M3 V,0.48,0.49,27.6227,Transiting Exoplanet Survey Satellite (TESS)
TOI-1235 b,TOI-1235,TOI-1235,1,1,Transit,2020,0.03826,1.694,5.9,0.15,M0.5 V,0.62,0.63,39.6345,Transiting Exoplanet Survey Satellite (TESS)
TOI-1268 b,TOI-1268,TOI-1268,1,1,Transit,2022,0.0711,9.1,96.4,0.105,K1-K2,0.92,0.96,109.557,Transiting Exoplanet Survey Satellite (TESS)
TOI-1278 b,TOI-1278,TOI-1278,1,1,Transit,2021,0.095,12.218,5879.82553,0.013,M0 V,0.57,0.54,75.5759,Transiting Exoplanet Survey Satellite (TESS)
TOI-1296 b,TOI-1296,TOI-1296,1,1,Transit,2021,0.0497,13.798,94.71287,0.055,,1.66,1.17,323.265,Transiting Exoplanet Survey Satellite (TESS)
TOI-1298 b,TOI-1298,TOI-1298,1,1,Transit,2021,0.059,9.427,113.14691,0.032,,1.41,1.44,319.036,Transiting Exoplanet Survey Satellite (TESS)
TOI-132 b,TOI-132,TOI-132,1,1,Transit,2020,0.026,3.42,22.4,0.059,G8 V,0.9,0.97,163.678,Transiting Exoplanet Survey Satellite (TESS)
TOI-1411 b,TOI-1411,TOI-1411,1,1,Transit,2022,0.023,1.36,2.42,,,0.66,0.59,32.4778,Transiting Exoplanet Survey Satellite (TESS)
TOI-1422 b,TOI-1422,TOI-1422,1,1,Transit,2022,0.108,3.96,9,0.04,G2 V,1.02,0.98,155.141,Transiting Exoplanet Survey Satellite (TESS)
TOI-1431 b,TOI-1431,TOI-1431,1,1,Transit,2021,0.046,16.701,991.62463,0.0022,Am C,1.92,1.9,148.925,Transiting Exoplanet Survey Satellite (TESS)
TOI-1442 b,TOI-1442,TOI-1442,1,1,Transit,2022,0.0071,1.17,1.71,,,0.31,0.29,41.1659,Transiting Exoplanet Survey Satellite (TESS)
TOI-1478 b,TOI-1478,TOI-1478,1,1,Transit,2021,0.0903,11.882,270.47333,0.024,,1.05,0.95,152.892,Transiting Exoplanet Survey Satellite (TESS)
TOI-150.01,TOI-150,TOI-150,1,1,Transit,2019,0.07037,14.067,797.7533,0.262,F,1.53,1.35,336.267,Transiting Exoplanet Survey Satellite (TESS)
TOI-1516 b,TOI-1516,TOI-1516,1,1,Transit,2022,,15.244,1004.33777,,F8 V,1.14,1.14,247.054,Transiting Exoplanet Survey Satellite (TESS)
TOI-1518 b,TOI-1518,TOI-1518,1,1,Transit,2021,0.0389,21.017,731.00534,0.01,F0,1.95,1.79,225.888,Multiple Observatories
TOI-157 b,TOI-157,TOI-157,1,1,Transit,2020,0.03138,14.415,375.0394,0,G9 IV,1.17,0.95,355.683,Transiting Exoplanet Survey Satellite (TESS)
TOI-1601 b,TOI-1601,TOI-1601,1,1,Transit,2021,0.06864,13.888,314.6517,0.036,,2.19,1.52,336.608,Transiting Exoplanet Survey Satellite (TESS)
TOI-163 b,TOI-163,TOI-163,1,1,Transit,2019,0.058,16.69,387.7526,0,F,1.65,1.44,411.719,Transiting Exoplanet Survey Satellite (TESS)
TOI-1685 b,TOI-1685,TOI-1685,1,1,Transit,2021,0.011557,1.7,3.78,0,M3.0 V,0.49,0.5,37.6153,Transiting Exoplanet Survey Satellite (TESS)
TOI-169 b,TOI-169,TOI-169,1,1,Transit,2020,0.03524,12.173,251.40353,0,G1 V,1.29,1.15,407.84,Transiting Exoplanet Survey Satellite (TESS)
TOI-1693 b,TOI-1693,TOI-1693,1,1,Transit,2022,0.0226,1.41,2.57,,,0.46,0.49,30.7947,Transiting Exoplanet Survey Satellite (TESS)
TOI-1695 b,TOI-1695,TOI-1695,1,1,Transit,2022,,2.03,5.5,0,,0.53,0.54,45.1309,Transiting Exoplanet Survey Satellite (TESS)
TOI-1696 b,TOI-1696,TOI-1696,1,1,Transit,2022,0.0229,3.09,48.8,0,M5V,0.28,0.26,64.9172,Transiting Exoplanet Survey Satellite (TESS)
TOI-1710 b,TOI-1710,TOI-1710,1,1,Transit,2022,0.16,5.34,28.3,0.16,G5 V,0.97,0.98,81.2271,Transiting Exoplanet Survey Satellite (TESS)
TOI-172 b,TOI-172,TOI-172,1,1,Transit,2019,0.0914,10.817,1722.6386,0.3806,,1.78,1.13,342.831,Transiting Exoplanet Survey Satellite (TESS)
TOI-1728 b,TOI-1728,TOI-1728,1,1,Transit,2020,0.0391,5.05,26.78,0.057,M0,0.62,0.65,60.798,Transiting Exoplanet Survey Satellite (TESS)
TOI-1759 b,TOI-1759,TOI-1759,1,1,Transit,2022,0.1177,3.14,10.8,0,M0.0 V,0.6,0.61,40.0654,Transiting Exoplanet Survey Satellite (TESS)
TOI-1789 b,TOI-1789,TOI-1789,1,1,Transit,2021,0.04882,16.141,222.47988,,F,2.17,1.51,229.067,Transiting Exoplanet Survey Satellite (TESS)
TOI-1807 b,TOI-1807,TOI-1807,1,1,Transit,2021,0.00812,1.258,2.57,0,,0.68,0.75,42.5775,Transiting Exoplanet Survey Satellite (TESS)
TOI-1820 b,TOI-1820,TOI-1820,1,1,Transit,2022,0.061,12.778,731.00534,0.043,,1.51,1.04,248.504,Transiting Exoplanet Survey Satellite (TESS)
TOI-1842 b,TOI-1842,TOI-1842,1,1,Transit,2021,0.1001,11.657,68.01528,,,2.02,1.46,223.465,Transiting Exoplanet Survey Satellite (TESS)
TOI-1860 b,TOI-1860,TOI-1860,1,1,Transit,2022,0.0204,1.31,2.27,,G V,0.94,0.99,45.864,Transiting Exoplanet Survey Satellite (TESS)
TOI-1899 b,TOI-1899,TOI-1899,1,1,Transit,2020,0.1587,12.89,209.7678,0.118,M0,0.61,0.63,128.438,Transiting Exoplanet Survey Satellite (TESS)
TOI-201 b,TOI-201,TOI-201,1,1,Transit,2021,0.3,11.299,133.4886,0.28,F6 V,1.32,1.32,113.825,Transiting Exoplanet Survey Satellite (TESS)
TOI-2025 b,TOI-2025,TOI-2025,1,1,Transit,2022,0.092,12.52,1398.44499,0.41,,1.56,1.32,335.985,Transiting Exoplanet Survey Satellite (TESS)
TOI-2046 b,TOI-2046,TOI-2046,1,1,Transit,2022,,16.141,731.00534,,F8 V,1.21,1.13,289.668,Transiting Exoplanet Survey Satellite (TESS)
TOI-2048 b,TOI-2048,TOI-2048,1,1,Transit,2022,,2.61,7.32,0.13,G V,0.79,0.83,116.567,Transiting Exoplanet Survey Satellite (TESS)
TOI-206 b,TOI-206,TOI-206,1,1,Transit,2022,0.0112,1.3,2.24,,,0.35,0.35,47.7465,Transiting Exoplanet Survey Satellite (TESS)
TOI-2081 b,TOI-2081,TOI-2081,1,1,Transit,2022,0.0752,2.04,4.82,,M1.0,0.53,0.54,62.3446,Transiting Exoplanet Survey Satellite (TESS)
TOI-2109 b,TOI-2109,TOI-2109,1,1,Transit,2021,0.01791,15.098,1595.4986,,F,1.7,1.45,262.041,Transiting Exoplanet Survey Satellite (TESS)
TOI-2136 b,TOI-2136,TOI-2136,1,1,Transit,2022,0.057,2.19,6.37,0,M4.5 V,0.34,0.34,33.3631,Transiting Exoplanet Survey Satellite (TESS)
TOI-2158 b,TOI-2158,TOI-2158,1,1,Transit,2022,0.075,10.761,260.61929,0.07,,1.41,1.12,198.473,Transiting Exoplanet Survey Satellite (TESS)
TOI-2180 b,TOI-2180,TOI-2180,1,1,Transit,2022,0.828,11.321,875.61726,0.3683,G5,1.64,1.11,116.685,Transiting Exoplanet Survey Satellite (TESS)
TOI-2184 b,TOI-2184,TOI-2184,1,1,Transit,2022,,11.4,206.58846,0.08,,2.9,1.53,788.317,Transiting Exoplanet Survey Satellite (TESS)
TOI-2196 b,TOI-2196,TOI-2196,1,1,Transit,2022,0.02234,3.51,26,0,G V,1.04,1.03,259.947,Transiting Exoplanet Survey Satellite (TESS)
TOI-220 b,TOI-220,TOI-220,1,1,Transit,2021,0.08911,3.03,13.8,0.032,K0 V,0.86,0.83,90.7402,Transiting Exoplanet Survey Satellite (TESS)
TOI-2207 b,TOI-2207,TOI-2207,1,1,Transit,2022,0.0854,11.153,203.41018,0.174,,1.56,1.3,373.345,Transiting Exoplanet Survey Satellite (TESS)
TOI-2236 b,TOI-2236,TOI-2236,1,1,Transit,2022,0.05009,14.37,502.16888,0,,1.57,1.34,355.59,Transiting Exoplanet Survey Satellite (TESS)
TOI-2257 b,TOI-2257,TOI-2257,1,1,Transit,2021,0.145,2.194,5.45,0.496,M3,0.31,0.33,57.7911,Transiting Exoplanet Survey Satellite (TESS)
TOI-2260 b,TOI-2260,TOI-2260,1,1,Transit,2022,0.0097,1.62,3.26,,G V,0.94,0.99,101.251,Transiting Exoplanet Survey Satellite (TESS)
TOI-2285 b,TOI-2285,TOI-2285,1,1,Transit,2021,0.1363,1.74,19.5,0.3,,0.46,0.45,42.409,Transiting Exoplanet Survey Satellite (TESS)
TOI-2337 b,TOI-2337,TOI-2337,1,1,Transit,2022,,10.088,508.52545,0.019,,3.22,1.32,536.046,Transiting Exoplanet Survey Satellite (TESS)
TOI-237 b,TOI-237,TOI-237,1,1,Transit,2020,0.0341,1.44,2.67,0,M4.5 V,0.21,0.18,38.0749,Transiting Exoplanet Survey Satellite (TESS)
TOI-2406 b,TOI-2406,TOI-2406,1,1,Transit,2021,0.0228,2.94,8.96,0.26,M4 V,0.2,0.16,55.419,Transiting Exoplanet Survey Satellite (TESS)
TOI-2411 b,TOI-2411,TOI-2411,1,1,Transit,2022,0.0144,1.68,3.46,,,0.68,0.65,59.5362,Transiting Exoplanet Survey Satellite (TESS)
TOI-2421 b,TOI-2421,TOI-2421,1,1,Transit,2022,0.0543,10.368,105.83686,0,,1.75,1.13,327.927,Transiting Exoplanet Survey Satellite (TESS)
TOI-2427 b,TOI-2427,TOI-2427,1,1,Transit,2022,0.0202,1.8,3.89,,,0.65,0.64,28.5147,Transiting Exoplanet Survey Satellite (TESS)
TOI-2445 b,TOI-2445,TOI-2445,1,1,Transit,2022,0.0064,1.25,2.1,,,0.27,0.25,48.582,Transiting Exoplanet Survey Satellite (TESS)
TOI-251 b,TOI-251,TOI-251,1,1,Transit,2021,0.05741,2.74,317.83,0,,0.88,1.04,99.523,Transiting Exoplanet Survey Satellite (TESS)
TOI-2545 b,TOI-2545,TOI-2545,1,1,Transit,2022,,2.75,8,,,1.25,1.06,107.118,Transiting Exoplanet Survey Satellite (TESS)
TOI-2567 b,TOI-2567,TOI-2567,1,1,Transit,2022,0.0672,10.929,63.88351,0,,1.69,1.13,504.775,Transiting Exoplanet Survey Satellite (TESS)
TOI-257 b,TOI-257,TOI-257,1,1,Transit,2021,0.1528,7.163,43.86032,0,,1.87,1.41,76.9028,Transiting Exoplanet Survey Satellite (TESS)
TOI-2570 b,TOI-2570,TOI-2570,1,1,Transit,2022,0.04145,13.641,260.61929,0,,1.09,1.06,361.857,Transiting Exoplanet Survey Satellite (TESS)
TOI-2669 b,TOI-2669,TOI-2669,1,1,Transit,2022,,19.728,193.87533,0.09,,4.1,1.19,393.443,Transiting Exoplanet Survey Satellite (TESS)
TOI-269 b,TOI-269,TOI-269,1,1,Transit,2021,0.0345,2.77,8.8,0.425,M2 V,0.4,0.39,57.0225,Transiting Exoplanet Survey Satellite (TESS)
TOI-277 b,TOI-277,TOI-277,1,1,Transit,2022,0.0269,2.65,7.51,,,0.36,0.16,64.6692,Transiting Exoplanet Survey Satellite (TESS)
TOI-3362 b,TOI-3362,TOI-3362,1,1,Transit,2021,0.153,12.801,1598.35906,0.815,,1.83,1.45,366.987,Transiting Exoplanet Survey Satellite (TESS)
TOI-3629 b,TOI-3629,TOI-3629,1,1,Transit,2022,0.043,8.295,82.63539,0.05,M1,0.6,0.63,130.091,Transiting Exoplanet Survey Satellite (TESS)
TOI-3693 b,TOI-3693,TOI-3693,1,1,Transit,2022,0.0813,12.599,324.18498,0,,0.79,0.87,176.436,Transiting Exoplanet Survey Satellite (TESS)
TOI-3757 b,TOI-3757,TOI-3757,1,1,Transit,2022,0.03845,12,85.3,0.14,M0 V,0.62,0.64,181.139,Transiting Exoplanet Survey Satellite (TESS)
TOI-3884 b,TOI-3884,TOI-3884,1,1,Transit,2022,0.0354,6,16.5,0.32,M4,0.3,0.28,43.1448,Transiting Exoplanet Survey Satellite (TESS)
TOI-4137 b,TOI-4137,TOI-4137,1,1,Transit,2022,0.05222,13.574,457.67291,0,,1.44,1.31,334.993,Transiting Exoplanet Survey Satellite (TESS)
TOI-4329 b,TOI-4329,TOI-4329,1,1,Transit,2022,,16.813,143.02278,0.068,,2.31,1.54,717.128,Transiting Exoplanet Survey Satellite (TESS)
TOI-4479 b,TOI-4479,TOI-4479,1,1,Transit,2022,0.0164,2.82,8.35,,M3.0,0.45,0.45,80.6532,Transiting Exoplanet Survey Satellite (TESS)
TOI-4582 b,TOI-4582,TOI-4582,1,1,Transit,2023,,10.536,168.44906,0.51,,2.5,1.34,383.846,Transiting Exoplanet Survey Satellite (TESS)
TOI-481 b,TOI-481,TOI-481,1,1,Transit,2020,0.097,11.097,486.2799,0.153,G,1.66,1.14,179.366,Transiting Exoplanet Survey Satellite (TESS)
TOI-5153 b,TOI-5153,TOI-5153,1,1,Transit,2022,0.158,11.882,1036.12061,0.091,F8 V,1.4,1.24,390.484,Transiting Exoplanet Survey Satellite (TESS)
TOI-5174 b,TOI-5174,TOI-5174,1,1,Transit,2022,,5.351,24.8,,,1.09,1,197.243,Transiting Exoplanet Survey Satellite (TESS)
TOI-519 b,TOI-519,TOI-519,1,1,Transit,2021,0.012,11.994,4449.62,,M3.5,0.37,0.37,115.557,Transiting Exoplanet Survey Satellite (TESS)
TOI-5238 b,TOI-5238,TOI-5238,1,1,Transit,2022,,5.22,23.7,,,1.02,1,290.646,Transiting Exoplanet Survey Satellite (TESS)
TOI-530 b,TOI-530,TOI-530,1,1,Transit,2021,0.052,9.303,127.13136,0,M0.5 V,0.54,0.53,148.762,Transiting Exoplanet Survey Satellite (TESS)
TOI-532 b,TOI-532,TOI-532,1,1,Transit,2021,0.0296,5.82,61.5,0,,0.61,0.64,135.047,Transiting Exoplanet Survey Satellite (TESS)
TOI-5398 b,TOI-5398,TOI-5398,1,1,Transit,2022,,11.657,,,,1.05,1.11,130.855,Transiting Exoplanet Survey Satellite (TESS)
TOI-540 b,TOI-540,TOI-540,1,1,Transit,2020,0.01223,0.903,0.674,0,M V,0.19,0.16,14.0022,Transiting Exoplanet Survey Satellite (TESS)
TOI-544 b,TOI-544,TOI-544,1,1,Transit,2022,0.0251,2.03,4.78,,,0.66,0.85,41.1166,Transiting Exoplanet Survey Satellite (TESS)
TOI-5542 b,TOI-5542,TOI-5542,1,1,Transit,2022,0.332,11.31,419.5335,0.018,G3 V,1.06,0.89,348.849,Transiting Exoplanet Survey Satellite (TESS)
TOI-558 b,TOI-558,TOI-558,1,1,Transit,2021,0.1291,12.173,1147.36055,0.298,F V,1.5,1.35,402.63,Transiting Exoplanet Survey Satellite (TESS)
TOI-559 b,TOI-559,TOI-559,1,1,Transit,2021,0.0723,12.229,1910.14873,0.151,G V,1.23,1.03,233.266,Transiting Exoplanet Survey Satellite (TESS)
TOI-564 b,TOI-564,TOI-564,1,1,Transit,2020,0.02734,11.433,464.98529,0.072,,1.09,1,199.581,Transiting Exoplanet Survey Satellite (TESS)
TOI-620 b,TOI-620,TOI-620,1,1,Transit,2022,0.04825,3.76,13.6,0.22,M2.5 V,0.55,0.58,33.0231,Transiting Exoplanet Survey Satellite (TESS)
TOI-628 b,TOI-628,TOI-628,1,1,Transit,2021,0.0486,11.882,2011.8639,0.072,,1.34,1.31,178.68,Transiting Exoplanet Survey Satellite (TESS)
TOI-640 b,TOI-640,TOI-640,1,1,Transit,2021,0.06608,19.851,279.6904,0.05,,2.08,1.54,341.997,Transiting Exoplanet Survey Satellite (TESS)
TOI-674 b,TOI-674,TOI-674,1,1,Transit,2021,0.025,5.25,23.6,0,M2 V,0.42,0.42,46.0851,Transiting Exoplanet Survey Satellite (TESS)
TOI-677 b,TOI-677,TOI-677,1,1,Transit,2020,0.1038,13.115,392.83788,0.435,F8,1.28,1.18,141.812,Transiting Exoplanet Survey Satellite (TESS)
TOI-813 b,TOI-813,TOI-813,1,1,Transit,2020,0.423,6.71,36.4,0,G0 IV,1.94,1.32,263.145,Transiting Exoplanet Survey Satellite (TESS)
TOI-824 b,TOI-824,TOI-824,1,1,Transit,2020,0.02177,2.926,18.467,,K4 V,0.7,0.71,63.9262,Transiting Exoplanet Survey Satellite (TESS)
TOI-833 b,TOI-833,TOI-833,1,1,Transit,2022,0.0171,1.27,2.15,,,0.6,0.61,41.7148,Transiting Exoplanet Survey Satellite (TESS)
TOI-837 b,TOI-837,TOI-837,1,1,Transit,2020,,8.631,381.396,0,G0/F9 V,1.02,1.12,142.488,Transiting Exoplanet Survey Satellite (TESS)
TOI-849 b,TOI-849,TOI-849,1,1,Transit,2020,0.01598,3.444,39.09,0,G,0.92,0.93,225.734,Transiting Exoplanet Survey Satellite (TESS)
TOI-892 b,TOI-892,TOI-892,1,1,Transit,2020,0.092,11.994,301.9385,0.125,F,1.39,1.28,340.543,Transiting Exoplanet Survey Satellite (TESS)
TOI-905 b,TOI-905,TOI-905,1,1,Transit,2020,0.04666,13.126,211.99261,0.024,,0.92,0.97,158.649,Transiting Exoplanet Survey Satellite (TESS)
TOI-954 b,TOI-954,TOI-954,1,1,Transit,2020,0.04963,9.55,55.30242,0.14,,1.89,1.2,238.768,Transiting Exoplanet Survey Satellite (TESS)
TYC 0434-04538-1 b,TYC 0434-04538-1,TYC 0434-04538-1,1,1,Radial Velocity,2021,0.66,12.7,1938.763,0.08,,9.99,1.04,613.422,Multiple Observatories
TYC 2187-512-1 b,TYC 2187-512-1,TYC 2187-512-1,1,1,Radial Velocity,2022,1.22,12.5,104.88337,0.05,M1.0 V,0.5,0.5,15.4744,Calar Alto Observatory
TYC 3318-01333-1 b,TYC 3318-01333-1,TYC 3318-01333-1,1,1,Radial Velocity,2018,1.414,13.1,1086.9786,0.098,,5.9,1.19,490.61,Multiple Observatories
TYC 3667-1280-1 b,TYC 3667-1280-1,TYC 3667-1280-1,1,1,Radial Velocity,2016,0.21,12.8,1716.282,0.036,,6.26,1.87,477.516,McDonald Observatory
TYC 4282-00605-1 b,TYC 4282-00605-1,TYC 4282-00605-1,1,1,Radial Velocity,2017,0.422,12.4,3426.2074,0.28,,16.21,0.97,464.128,Roque de los Muchachos Observatory
TrES-3 b,TrES-3,TrES-3,1,1,Transit,2007,0.02282,14.975,607.03,0,G4 V,0.83,0.93,231.337,TrES
TrES-5 b,TrES-5,TrES-5,1,1,Transit,2011,0.02459,13.384,568.9157,0.03,,0.87,0.9,360.313,TrES
UKIRT-2017-BLG-001L b,UKIRT-2017-BLG-001L,UKIRT-2017-BLG-001L,1,1,Microlensing,2018,4.18,13.7,407,,,,0.81,6300,Mauna Kea Observatory
USco CTIO 108 b,USco CTIO 108,USco CTIO 108,1,1,Imaging,2008,670,12.3,4449.62,,M7,0.35,0.06,144.019,Teide Observatory
USco1556 b,USco1556 A,USco1556 A,1,1,Imaging,2019,3500,12.3,4767.45,,M3.0 V,0.67,0.33,140.635,Multiple Observatories
USco1621 b,USco1621 A,USco1621 A,1,1,Imaging,2019,2880,12.2,5085.28,,M2.5 V,0.71,0.36,137.901,Multiple Observatories
V0391 Peg b,V0391 Peg,V0391 Peg,1,1,Pulsation Timing Variations,2007,1.7,13.1,1017.056,0,sdBV,0.23,0.5,1195.98,Multiple Observatories
V830 Tau b,V830 Tau,V830 Tau,1,1,Radial Velocity,2016,0.057,14,222.481,0,,2,1,130.111,Multiple Observatories
WASP-10 b,WASP-10,WASP-10,1,1,Transit,2008,0.03781,12.106,1001.12,0.0473,K5 V,0.7,0.75,140.998,SuperWASP
WASP-101 b,WASP-101,WASP-101,1,1,Transit,2014,0.05057,16.029,162.0933,0,F6,1.31,1.41,201.224,SuperWASP
WASP-103 b,WASP-103,WASP-103,1,1,Transit,2014,0.01985,17.127,473.547,0.15,F8 V,1.44,1.22,375.647,SuperWASP
WASP-105 b,WASP-105,WASP-105,1,1,Transit,2017,0.075,10.761,572.094,0,K2,0.9,0.89,169.272,SuperWASP-South
WASP-106 b,WASP-106,WASP-106,1,1,Transit,2014,0.0917,11.433,514.8846,0,F9,1.31,0.93,352.181,SuperWASP
WASP-110 b,WASP-110,WASP-110,1,1,Transit,2021,,13.877,162.09249,0,G9,0.86,0.95,274.96,Paranal Observatory
WASP-113 b,WASP-113,WASP-113,1,1,Transit,2016,0.05885,15.793,150.96925,0,G1,1.61,1.32,435.156,SuperWASP-North
WASP-117 b,WASP-117,WASP-117,1,1,Transit,2014,0.09459,11.882,95.349,0.3,F9,1.22,1.29,157.963,SuperWASP
WASP-118 b,WASP-118,WASP-118,1,1,Transit,2016,0.05453,16.141,163.36462,0,F6,1.7,1.32,376.658,SuperWASP
WASP-119 b,WASP-119,WASP-119,1,1,Transit,2016,0.0363,15.693,390.9309,0.058,G5,1.2,1.02,302.448,SuperWASP-South
WASP-120 b,WASP-120,WASP-120,1,1,Transit,2016,0.0514,16.511,1541.4755,0.057,F5,1.87,1.39,381.174,SuperWASP
WASP-121 b,WASP-121,WASP-121,1,1,Transit,2016,0.02596,19.649,367.72747,0,F6 V,1.46,1.36,269.898,SuperWASP
WASP-124 b,WASP-124,WASP-124,1,1,Transit,2016,0.0449,13.899,190.698,0.017,F9,1.02,1.07,448.637,SuperWASP-South
WASP-13 b,WASP-13,WASP-13,1,1,Transit,2009,0.05362,13.675,114.4188,0,,1.37,0.72,227.537,SuperWASP
WASP-130 b,WASP-130,WASP-130,1,1,Transit,2016,0.1012,9.976,390.9309,0,G6,0.96,1.04,172.256,SuperWASP-South
WASP-131 b,WASP-131,WASP-131,1,1,Transit,2016,0.0607,13.675,85.8141,0,G0,1.53,1.06,200.075,SuperWASP-South
WASP-133 b,WASP-133,WASP-133,1,1,Transit,2016,0.0345,13.563,368.6828,0.17,G4,1.44,1.16,559.084,SuperWASP-South
WASP-135 b,WASP-135,WASP-135,1,1,Transit,2015,0.0243,14.572,603.877,0,G5 V,0.96,0.98,298.214,SuperWASP
WASP-136 b,WASP-136,WASP-136,1,1,Transit,2016,0.0661,15.468,479.9233,,,2.21,1.41,275.587,SuperWASP
WASP-138 b,WASP-138,WASP-138,1,1,Transit,2016,0.0494,12.218,387.7526,,,1.36,1.22,414.234,SuperWASP
WASP-141 b,WASP-141,WASP-141,1,1,Transit,2016,0.0469,13.563,854.9627,0,F9,1.37,1.25,516.543,SuperWASP-South
WASP-142 b,WASP-142,WASP-142,1,1,Transit,2016,0.0347,17.15,266.9772,0,F8,1.64,1.33,730.933,SuperWASP-South
WASP-144 b,WASP-144,WASP-144,1,1,Transit,2018,0.0316,9.528,139.8452,0,K2 V,0.81,0.81,355.513,SuperWASP-South
WASP-147 b,WASP-147,WASP-147,1,1,Transit,2018,0.0549,12.498,87.40325,0,G4,1.43,1.04,436.098,SuperWASP-South
WASP-15 b,WASP-15,WASP-15,1,1,Transit,2009,0.05165,15.805,171.6282,0,F7,1.48,1.18,282.091,SuperWASP
WASP-150 b,WASP-150,WASP-150,1,1,Transit,2020,0.0694,11.994,2688.8418,0.3775,F8,1.65,1.39,527.995,SuperWASP-North
WASP-151 b,WASP-151,WASP-151,1,1,Transit,2017,0.055,13.305,100.43378,0,G1,1.18,1.08,453.099,SuperWASP-South
WASP-153 b,WASP-153,WASP-153,1,1,Transit,2017,0.048,17.374,123.9537,0.009,G0,1.73,1.34,610.176,SuperWASP
WASP-156 b,WASP-156,WASP-156,1,1,Transit,2017,0.0453,5.717,40.68224,0.007,K3,0.76,0.84,122.066,SuperWASP
